sched_name,throughput_mbps
x7ti_2CATAC_6big_8little_bpfland_energy,30.746
x7ti_2CATAC_6big_8little_bpfland_energy,30.610
x7ti_2CATAC_6big_8little_bpfland_energy,30.622
x7ti_FERTAC_3big_4little_bpfland_energy,17.952
x7ti_FERTAC_3big_4little_bpfland_energy,17.722
x7ti_FERTAC_3big_4little_bpfland_energy,17.717
x7ti_FERTAC_3big_4little_bpfland_energy,18.056
x7ti_FERTAC_3big_4little_bpfland_energy,17.628
x7ti_FERTAC_3big_4little_bpfland_energy,17.819
x7ti_FERTAC_3big_4little_bpfland_energy,17.820
x7ti_FERTAC_3big_4little_bpfland_energy,17.903
x7ti_FERTAC_3big_4little_bpfland_energy,17.812
x7ti_FERTAC_3big_4little_bpfland_energy,17.846
x7ti_FERTAC_6big_8little_bpfland_energy,44.908
x7ti_FERTAC_6big_8little_bpfland_energy,45.356
x7ti_FERTAC_6big_8little_bpfland_energy,45.704
x7ti_FERTAC_6big_8little_bpfland_energy,45.445
x7ti_FERTAC_6big_8little_bpfland_energy,45.066
x7ti_FERTAC_6big_8little_bpfland_energy,45.352
x7ti_FERTAC_6big_8little_bpfland_energy,45.535
x7ti_FERTAC_6big_8little_bpfland_energy,45.789
x7ti_FERTAC_6big_8little_bpfland_energy,44.925
x7ti_FERTAC_6big_8little_bpfland_energy,45.415
x7ti_HeRAD_3big_4little_bpfland_energy,15.113
x7ti_HeRAD_3big_4little_bpfland_energy,15.142
x7ti_HeRAD_3big_4little_bpfland_energy,15.024
x7ti_HeRAD_3big_4little_bpfland_energy,15.196
x7ti_HeRAD_3big_4little_bpfland_energy,15.286
x7ti_HeRAD_3big_4little_bpfland_energy,14.971
x7ti_HeRAD_3big_4little_bpfland_energy,14.921
x7ti_HeRAD_3big_4little_bpfland_energy,14.886
x7ti_HeRAD_3big_4little_bpfland_energy,15.026
x7ti_HeRAD_3big_4little_bpfland_energy,15.012
x7ti_HeRAD_6big_8little_bpfland_energy,31.066
x7ti_HeRAD_6big_8little_bpfland_energy,30.964
x7ti_HeRAD_6big_8little_bpfland_energy,31.308
x7ti_HeRAD_6big_8little_bpfland_energy,30.872
x7ti_HeRAD_6big_8little_bpfland_energy,31.101
x7ti_HeRAD_6big_8little_bpfland_energy,31.287
x7ti_HeRAD_6big_8little_bpfland_energy,31.238
x7ti_HeRAD_6big_8little_bpfland_energy,31.214
x7ti_HeRAD_6big_8little_bpfland_energy,31.199
x7ti_HeRAD_6big_8little_bpfland_energy,31.255
x7ti_OTAC_big_3big_4little_bpfland_energy,5.501
x7ti_OTAC_big_3big_4little_bpfland_energy,5.375
x7ti_OTAC_big_3big_4little_bpfland_energy,5.576
x7ti_OTAC_big_3big_4little_bpfland_energy,5.510
x7ti_OTAC_big_3big_4little_bpfland_energy,5.181
x7ti_OTAC_big_3big_4little_bpfland_energy,5.560
x7ti_OTAC_big_3big_4little_bpfland_energy,5.501
x7ti_OTAC_big_3big_4little_bpfland_energy,5.626
x7ti_OTAC_big_3big_4little_bpfland_energy,5.632
x7ti_OTAC_big_3big_4little_bpfland_energy,5.340
x7ti_OTAC_big_6big_8little_bpfland_energy,19.011
x7ti_OTAC_big_6big_8little_bpfland_energy,19.116
x7ti_OTAC_big_6big_8little_bpfland_energy,19.120
x7ti_OTAC_big_6big_8little_bpfland_energy,19.101
x7ti_OTAC_big_6big_8little_bpfland_energy,19.118
x7ti_OTAC_big_6big_8little_bpfland_energy,18.987
x7ti_OTAC_big_6big_8little_bpfland_energy,19.131
x7ti_OTAC_big_6big_8little_bpfland_energy,19.060
x7ti_OTAC_big_6big_8little_bpfland_energy,19.168
x7ti_OTAC_big_6big_8little_bpfland_energy,19.110
x7ti_OTAC_little_3big_4little_bpfland_energy,12.481
x7ti_OTAC_little_3big_4little_bpfland_energy,12.268
x7ti_OTAC_little_3big_4little_bpfland_energy,12.374
x7ti_OTAC_little_3big_4little_bpfland_energy,12.440
x7ti_OTAC_little_3big_4little_bpfland_energy,12.422
x7ti_OTAC_little_3big_4little_bpfland_energy,12.468
x7ti_OTAC_little_3big_4little_bpfland_energy,12.379
x7ti_OTAC_little_3big_4little_bpfland_energy,12.317
x7ti_OTAC_little_3big_4little_bpfland_energy,12.516
x7ti_OTAC_little_3big_4little_bpfland_energy,12.481
x7ti_OTAC_little_6big_8little_bpfland_energy,24.510
x7ti_OTAC_little_6big_8little_bpfland_energy,24.512
x7ti_OTAC_little_6big_8little_bpfland_energy,24.340
x7ti_OTAC_little_6big_8little_bpfland_energy,24.487
x7ti_OTAC_little_6big_8little_bpfland_energy,24.523
x7ti_OTAC_little_6big_8little_bpfland_energy,24.502
x7ti_OTAC_little_6big_8little_bpfland_energy,24.636
x7ti_OTAC_little_6big_8little_bpfland_energy,24.507
x7ti_OTAC_little_6big_8little_bpfland_energy,24.525
x7ti_OTAC_little_6big_8little_bpfland_energy,24.505
x7ti_2CATAC_3big_4little_bpfland_performance,43.626
x7ti_2CATAC_3big_4little_bpfland_performance,45.057
x7ti_2CATAC_3big_4little_bpfland_performance,44.171
x7ti_2CATAC_3big_4little_bpfland_performance,44.230
x7ti_2CATAC_3big_4little_bpfland_performance,44.672
x7ti_2CATAC_3big_4little_bpfland_performance,45.358
x7ti_2CATAC_3big_4little_bpfland_performance,44.315
x7ti_2CATAC_3big_4little_bpfland_performance,44.090
x7ti_2CATAC_3big_4little_bpfland_performance,44.899
x7ti_2CATAC_3big_4little_bpfland_performance,44.223
x7ti_2CATAC_6big_8little_bpfland_performance,45.834
x7ti_2CATAC_6big_8little_bpfland_performance,46.295
x7ti_2CATAC_6big_8little_bpfland_performance,47.529
x7ti_2CATAC_6big_8little_bpfland_performance,46.501
x7ti_2CATAC_6big_8little_bpfland_performance,46.682
x7ti_2CATAC_6big_8little_bpfland_performance,46.745
x7ti_2CATAC_6big_8little_bpfland_performance,46.811
x7ti_2CATAC_6big_8little_bpfland_performance,46.417
x7ti_2CATAC_6big_8little_bpfland_performance,47.590
x7ti_2CATAC_6big_8little_bpfland_performance,47.074
x7ti_FERTAC_3big_4little_bpfland_performance,34.637
x7ti_FERTAC_3big_4little_bpfland_performance,34.672
x7ti_FERTAC_3big_4little_bpfland_performance,34.211
x7ti_FERTAC_3big_4little_bpfland_performance,34.152
x7ti_FERTAC_3big_4little_bpfland_performance,34.481
x7ti_FERTAC_3big_4little_bpfland_performance,34.498
x7ti_FERTAC_3big_4little_bpfland_performance,34.743
x7ti_FERTAC_3big_4little_bpfland_performance,34.234
x7ti_FERTAC_3big_4little_bpfland_performance,34.012
x7ti_FERTAC_3big_4little_bpfland_performance,34.494
x7ti_FERTAC_6big_8little_bpfland_performance,53.047
x7ti_FERTAC_6big_8little_bpfland_performance,53.273
x7ti_FERTAC_6big_8little_bpfland_performance,53.077
x7ti_FERTAC_6big_8little_bpfland_performance,52.857
x7ti_FERTAC_6big_8little_bpfland_performance,52.832
x7ti_FERTAC_6big_8little_bpfland_performance,52.784
x7ti_FERTAC_6big_8little_bpfland_performance,53.849
x7ti_FERTAC_6big_8little_bpfland_performance,52.899
x7ti_FERTAC_6big_8little_bpfland_performance,52.853
x7ti_FERTAC_6big_8little_bpfland_performance,51.885
x7ti_HeRAD_3big_4little_bpfland_performance,44.398
x7ti_HeRAD_3big_4little_bpfland_performance,45.089
x7ti_HeRAD_3big_4little_bpfland_performance,44.956
x7ti_HeRAD_3big_4little_bpfland_performance,44.457
x7ti_HeRAD_3big_4little_bpfland_performance,45.087
x7ti_HeRAD_3big_4little_bpfland_performance,43.466
x7ti_HeRAD_3big_4little_bpfland_performance,44.799
x7ti_HeRAD_3big_4little_bpfland_performance,44.396
x7ti_HeRAD_3big_4little_bpfland_performance,44.050
x7ti_HeRAD_3big_4little_bpfland_performance,44.056
x7ti_HeRAD_6big_8little_bpfland_performance,46.676
x7ti_HeRAD_6big_8little_bpfland_performance,46.213
x7ti_HeRAD_6big_8little_bpfland_performance,46.650
x7ti_HeRAD_6big_8little_bpfland_performance,47.101
x7ti_HeRAD_6big_8little_bpfland_performance,46.108
x7ti_HeRAD_6big_8little_bpfland_performance,46.586
x7ti_HeRAD_6big_8little_bpfland_performance,46.620
x7ti_HeRAD_6big_8little_bpfland_performance,47.074
x7ti_HeRAD_6big_8little_bpfland_performance,46.387
x7ti_HeRAD_6big_8little_bpfland_performance,46.602
x7ti_OTAC_big_3big_4little_bpfland_performance,16.775
x7ti_OTAC_big_3big_4little_bpfland_performance,16.905
x7ti_OTAC_big_3big_4little_bpfland_performance,17.094
x7ti_OTAC_big_3big_4little_bpfland_performance,17.383
x7ti_OTAC_big_3big_4little_bpfland_performance,17.124
x7ti_OTAC_big_3big_4little_bpfland_performance,17.227
x7ti_OTAC_big_3big_4little_bpfland_performance,17.339
x7ti_OTAC_big_3big_4little_bpfland_performance,17.099
x7ti_OTAC_big_3big_4little_bpfland_performance,16.897
x7ti_OTAC_big_3big_4little_bpfland_performance,17.196
x7ti_OTAC_big_6big_8little_bpfland_performance,35.267
x7ti_OTAC_big_6big_8little_bpfland_performance,35.269
x7ti_OTAC_big_6big_8little_bpfland_performance,35.058
x7ti_OTAC_big_6big_8little_bpfland_performance,34.945
x7ti_OTAC_big_6big_8little_bpfland_performance,34.922
x7ti_OTAC_big_6big_8little_bpfland_performance,35.224
x7ti_OTAC_big_6big_8little_bpfland_performance,35.382
x7ti_OTAC_big_6big_8little_bpfland_performance,35.325
x7ti_OTAC_big_6big_8little_bpfland_performance,35.227
x7ti_OTAC_big_6big_8little_bpfland_performance,34.996
x7ti_OTAC_little_3big_4little_bpfland_performance,24.730
x7ti_OTAC_little_3big_4little_bpfland_performance,24.336
x7ti_OTAC_little_3big_4little_bpfland_performance,24.602
x7ti_OTAC_little_3big_4little_bpfland_performance,24.711
x7ti_OTAC_little_3big_4little_bpfland_performance,24.861
x7ti_OTAC_little_3big_4little_bpfland_performance,24.732
x7ti_OTAC_little_3big_4little_bpfland_performance,24.526
x7ti_OTAC_little_3big_4little_bpfland_performance,24.649
x7ti_OTAC_little_3big_4little_bpfland_performance,24.890
x7ti_OTAC_little_3big_4little_bpfland_performance,24.807
x7ti_OTAC_little_6big_8little_bpfland_performance,43.502
x7ti_OTAC_little_6big_8little_bpfland_performance,42.973
x7ti_OTAC_little_6big_8little_bpfland_performance,43.427
x7ti_OTAC_little_6big_8little_bpfland_performance,42.977
x7ti_OTAC_little_6big_8little_bpfland_performance,43.521
x7ti_OTAC_little_6big_8little_bpfland_performance,43.294
x7ti_OTAC_little_6big_8little_bpfland_performance,43.256
x7ti_OTAC_little_6big_8little_bpfland_performance,43.482
x7ti_OTAC_little_6big_8little_bpfland_performance,43.209
x7ti_OTAC_little_6big_8little_bpfland_performance,43.386
